Wavelength in nm	0.5 ps (0.45 - 0.55 ps)	1.55 ps (1.3999 - 1.7 ps)	19.9 ps (17.9886 - 21.8 ps)	98.4 ps (89.0312 - 108 ps)	487 ps (440.635 - 534 ps)
414.0	-0.043714749124434946	-0.04373577820019801	-0.043672110509736926	-0.043242177999608826	-0.04289808415827837
415.0	-0.04373748571682467	-0.04384117377007197	-0.04400987401340566	-0.04350051832680186	-0.04309115199938845
416.0	-0.04541220049301932	-0.045472616109365094	-0.045515699667124904	-0.04503467211647095	-0.04464888551272844
417.0	-0.04586935528320392	-0.04587153941586533	-0.04572489372898338	-0.0452129524487645	-0.04480371856861149
418.0	-0.046224897793555375	-0.04630285154103431	-0.04641875453180582	-0.045999351523118764	-0.045662440479429384
419.0	-0.04784221995416829	-0.04778426749174123	-0.047446352470823516	-0.04691806047734534	-0.046497060583574536
420.0	-0.04908896385138023	-0.04901203780003866	-0.04862410736187054	-0.048125133387062834	-0.04772797798269012
421.0	-0.04906555353433223	-0.049046392160721014	-0.048841175586235026	-0.04835453257129185	-0.04796598164281374
422.0	-0.04897988352452059	-0.04894359648165273	-0.048691440359227144	-0.04822526873989696	-0.047853451299799975
423.0	-0.049823940855738325	-0.04985843212277156	-0.0498262005633752	-0.04936194892203249	-0.04899013268593303
